metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,849,18.192482,0.021428,0.006676,1.559222
ants_advance,849,1742.664101,2.052608,0.986626,3.569566
evaporation,849,55.775449,0.065695,0.027211,0.346877
update,849,1.155946,0.001362,0.000652,0.026099
advance_total,849,1793.977052,2.113047,1.014568,3.643062
render,849,16089.348731,18.950941,4.394502,76.126670
blit,849,9050.182746,10.659815,0.315337,17.028523
iteration_total,849,32311.348757,38.058126,15.403571,93.444007
mpi_halo_exchange,849,209.240832,0.246456,0.130747,1.760565
mpi_migration,849,1011.147408,1.190986,0.106696,3.028797
mpi_food_allreduce,849,2.057784,0.002424,0.001139,0.050381
mpi_render_comm,849,5113.118510,6.022519,4.163717,10.869543
mpi_total_comm,849,5546.860459,6.533405,4.381507,11.103845

meta_key,meta_value
total_iterations,849
measured_iterations,849
final_food_quantity,1
first_food_iteration,839
