metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,5847.922396,6.799910,2.794275,17.068022
evaporation,860,2553.508856,2.969196,0.225877,9.543408
update,860,6.257264,0.007276,0.001811,0.240278
advance_total,860,7009.796723,8.150926,3.142825,20.435430
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,9925.013797,11.540714,6.036021,35.189154
mpi_halo_exchange,860,187.622916,0.218166,0.019623,8.295694
mpi_migration,860,4801.498548,5.583138,2.725119,17.550037
mpi_food_allreduce,860,2923.687937,3.399637,0.006393,11.908792
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,7433.207247,8.643264,3.301459,24.434836

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
