iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,1.325087,0.410839,0.059853,0.001341,0.462700,29.559164,16.174609,56.950626,1.443296,1.559345,0.001463,9.097233,9.318215
2,0,0.022493,0.769758,0.063122,0.001427,0.819722,5.392753,15.113237,29.822455,0.319211,0.660896,0.002305,8.055139,8.688555
3,0,0.023091,0.474227,0.097750,0.001579,0.565586,5.212291,14.721909,30.839666,0.201808,0.505418,0.002266,10.025810,10.293315
4,0,0.025566,0.458709,0.051722,0.001231,0.506701,5.012798,16.626785,31.105717,0.226996,0.338177,0.002214,8.721848,8.935285
5,0,0.023506,0.439668,0.175690,0.007050,0.602233,5.438437,16.615699,30.837103,0.242670,0.366567,0.002508,7.897426,8.281627
6,0,0.025648,0.383637,0.048999,0.001305,0.423529,6.027558,15.646150,30.271220,0.213597,0.276476,0.002199,7.906288,8.125585
7,0,0.024057,0.396263,0.051235,0.001517,0.445843,5.064493,15.981335,30.759993,0.219844,0.275939,0.003209,8.972986,9.260912
8,0,0.024347,0.482183,0.051619,0.001166,0.522387,8.165020,15.804219,31.444339,0.256007,0.375874,0.001762,6.647053,7.010530
9,0,0.020613,0.402958,0.040448,0.001191,0.441884,8.232600,15.689652,30.391596,0.188180,0.314671,0.001961,5.740785,5.971354
10,0,0.019116,0.473186,0.082326,0.001645,0.544646,9.570448,15.750756,31.347414,0.232845,0.367706,0.002117,5.239636,5.708472
11,0,0.021662,0.515780,0.052191,0.001236,0.560453,6.341494,15.657627,30.522864,0.175130,0.493861,0.002619,7.715698,7.929476
12,0,0.020561,0.398347,0.089032,0.001567,0.450645,5.286663,15.958356,31.116215,0.165219,0.302777,0.003002,9.127954,9.371773
13,0,0.022616,0.339937,0.053639,0.001229,0.389538,5.059701,15.506729,30.581806,0.187356,0.255194,0.002579,9.366621,9.562338
14,0,0.018428,0.418023,0.037924,0.002396,0.456032,9.508880,15.768356,30.991530,0.166597,0.342695,0.001763,5.037714,5.435215
15,0,0.055332,0.426161,0.036737,0.000967,0.461674,8.552683,15.808334,30.934412,0.187490,0.397172,0.002210,5.837880,5.944077
16,0,0.017872,0.491110,0.044163,0.000824,0.535882,7.698216,15.747948,30.635365,0.169933,0.439857,0.001770,6.443914,6.794881
17,0,0.017479,0.473177,0.064623,0.001121,0.535121,9.275196,15.641687,30.339292,0.199737,0.444874,0.002111,4.666427,5.014217
18,0,0.022719,0.470494,0.056637,0.001331,0.522583,5.075224,15.643592,30.647528,0.221077,0.553937,0.001848,9.031495,9.288729
19,0,0.022377,0.447597,0.051360,0.001289,0.479736,6.175108,15.522939,30.788027,0.199147,0.400558,0.002083,8.360008,8.555826
20,0,0.022568,0.445393,0.082495,0.001486,0.520697,6.912954,16.564469,31.516275,0.277461,0.396869,0.002061,7.139232,7.433196
21,0,0.017711,0.407645,0.050819,0.000798,0.459262,9.954382,15.765227,30.797841,0.183874,0.290270,0.001939,4.412934,4.774513
22,0,0.018425,0.364945,0.043014,0.000837,0.405571,11.017291,15.783787,31.944425,0.242222,0.309142,0.001656,4.471391,4.865410
23,0,0.019594,0.424383,0.053187,0.001532,0.475444,8.539801,15.850104,31.399075,0.220283,0.305900,0.002032,6.292734,6.521971
24,0,0.017652,0.500392,0.053018,0.001235,0.554494,8.610411,15.749614,30.886283,0.229351,0.370727,0.001839,5.717472,6.260511
25,0,0.023649,0.484553,0.064366,0.001303,0.547714,4.540255,16.654649,31.657660,0.230681,0.546317,0.001944,9.350278,9.756319
26,0,0.024361,0.458576,0.051779,0.001431,0.495072,6.237938,16.747080,31.715858,0.244082,0.247804,0.002467,7.917556,8.214133
27,0,0.020449,0.375926,0.037982,0.001005,0.409437,9.908084,15.842104,31.130340,0.226014,0.301415,0.002190,4.769252,5.183097
28,0,0.021597,0.450989,0.065341,0.001126,0.490930,6.563885,15.650654,32.161285,0.174580,0.419024,0.003155,9.199177,9.433824
29,0,0.023858,0.397974,0.043798,0.001536,0.439170,7.311353,15.796723,30.960555,0.165752,0.327009,0.002441,7.181384,7.425289
30,0,0.025691,0.452854,0.048241,0.001170,0.501768,7.757325,16.613984,32.319958,0.202855,0.371405,0.002484,7.201793,7.429088
31,0,0.023318,0.442485,0.042586,0.001174,0.475994,5.731239,14.993829,31.338032,0.164688,0.386850,0.003099,9.851081,10.021950
32,0,0.025536,0.432987,0.058166,0.001330,0.475362,9.033307,15.774173,31.132153,0.225587,0.271368,0.002093,5.617792,6.023982
33,0,0.022915,0.484758,0.069867,0.001133,0.529773,6.421021,16.693576,30.472384,0.223575,0.409131,0.002852,6.533204,6.973461
34,0,0.022657,0.523192,0.071900,0.001536,0.559445,7.439925,13.685704,31.276068,0.223178,0.457632,0.008911,9.217642,9.471829
35,0,0.024033,0.462228,0.085343,0.002005,0.504269,8.316654,15.745889,31.267811,0.242078,0.390551,0.002202,6.369852,6.611080
36,0,0.018995,0.464248,0.053449,0.001572,0.515626,9.607919,15.773703,31.105012,0.211314,0.336555,0.002509,4.959912,5.430168
37,0,0.016797,0.471265,0.069033,0.001322,0.537201,10.615666,15.698526,31.735722,0.202141,0.400126,0.002135,4.642287,5.076754
38,0,0.018238,0.405834,0.049792,0.001186,0.456600,9.526409,15.783654,31.230614,0.163072,0.288196,0.002407,5.263302,5.666599
39,0,0.018130,0.463341,0.162265,0.001454,0.510000,10.439344,15.817428,31.553507,0.233207,0.422505,0.001846,4.517570,5.023119
40,0,0.015937,0.470729,0.063550,0.001650,0.534834,10.103066,15.747273,31.115724,0.231587,0.414044,0.001571,4.487773,4.980143
41,0,0.020191,0.415219,0.048103,0.001462,0.460783,9.404524,15.729944,30.809170,0.192794,0.332882,0.001811,4.986693,5.393098
42,0,0.021583,0.454649,0.049101,0.001127,0.491328,11.000433,15.836511,32.077019,0.203230,0.409848,0.002276,4.494976,4.919005
43,0,0.020990,0.384792,0.046707,0.001071,0.422570,7.175760,16.653362,31.237288,0.187462,0.284306,0.001814,6.725674,6.985667
44,0,0.021299,0.523417,0.055661,0.001238,0.579957,8.229202,15.607087,30.684005,0.216224,0.429908,0.002153,5.998383,6.195278
45,0,0.021958,0.463595,0.063789,0.001574,0.505435,7.651572,15.694884,31.191792,0.195228,0.465714,0.002329,7.084587,7.345317
46,0,0.021047,0.444607,0.058309,0.001262,0.497937,9.750812,16.670477,31.696375,0.215967,0.351817,0.002421,4.542531,4.854132
