metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3241.887423,3.769637,2.724146,16.486815
evaporation,860,66.295298,0.077088,0.034449,6.952758
update,860,5.390454,0.006268,0.001722,0.075184
advance_total,860,3291.868014,3.827754,2.767619,20.873088
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3562.859382,4.142860,2.902675,30.969631
mpi_halo_exchange,860,26.539227,0.030860,0.013182,2.459016
mpi_migration,860,1579.978324,1.837184,0.213532,20.733619
mpi_food_allreduce,860,66.279724,0.077069,0.001710,7.014027
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1634.629340,1.900732,0.301697,24.339568

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
