metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,20952.259840,8.146291,1.902775,30.111908
evaporation,2572,14096.824846,5.480881,0.470905,17.122825
update,2572,35.516484,0.013809,0.001576,0.965072
advance_total,2572,28387.356764,11.037075,3.519433,32.967366
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,38481.781447,14.961812,6.184116,47.298486
mpi_halo_exchange,2572,436.405343,0.169675,0.015548,18.443401
mpi_migration,2572,21163.757007,8.228521,1.991970,28.760314
mpi_food_allreduce,2572,12447.043065,4.839441,0.002388,18.049651
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,28490.287901,11.077095,2.155030,30.915826

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
