metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,12885.272914,12.201963,4.569416,51.840317
evaporation,1056,8554.642404,8.100987,3.351719,20.405877
update,1056,16.470873,0.015597,0.001823,4.012303
advance_total,1056,20496.011953,19.409102,8.583778,64.840213
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,23586.778428,22.335964,13.742344,108.468036
mpi_halo_exchange,1056,220.774124,0.209066,0.020502,13.952391
mpi_migration,1056,10984.250405,10.401752,0.101860,62.260741
mpi_food_allreduce,1056,7032.919558,6.659962,0.007415,17.891508
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,15761.345368,14.925516,0.182622,62.312944

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
