metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,1585.860147,1.501762,1.151980,3.255471
evaporation,1056,160.625953,0.152108,0.091220,0.411922
update,1056,6.468611,0.006126,0.002138,0.040536
advance_total,1056,1741.218918,1.648882,1.257902,3.382479
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,1811.490819,1.715427,1.315255,3.430482
mpi_halo_exchange,1056,17.946585,0.016995,0.011576,0.076899
mpi_migration,1056,221.233405,0.209501,0.011239,1.716469
mpi_food_allreduce,1056,16.446143,0.015574,0.001488,0.296983
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,247.859086,0.234715,0.032367,1.734416

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
