metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,11416.558179,13.275068,7.824741,31.384218
evaporation,860,6455.262667,7.506119,2.977599,15.217033
update,860,8.133836,0.009458,0.001756,0.169456
advance_total,860,16613.955566,19.318553,11.536425,33.997195
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,20758.348660,24.137615,15.183743,50.990618
mpi_halo_exchange,860,279.681886,0.325211,0.020284,9.673096
mpi_migration,860,9539.723862,11.092702,1.632416,30.099291
mpi_food_allreduce,860,7013.720694,8.155489,2.014270,19.148146
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,14515.063528,16.877981,6.415252,36.153496

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
