metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,12256.761359,14.252048,8.360657,53.201936
evaporation,860,6190.716272,7.198507,2.215051,17.664740
update,860,9.828352,0.011428,0.001881,0.132525
advance_total,860,17289.484642,20.104052,12.187799,53.326700
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,20658.111556,24.021060,15.180892,61.717330
mpi_halo_exchange,860,243.179743,0.282767,0.021144,8.063567
mpi_migration,860,8231.140095,9.571093,0.508996,39.704776
mpi_food_allreduce,860,5400.882206,6.280096,0.012856,15.648717
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,11840.409333,13.767918,0.852264,39.789265

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
