metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,16856.517122,19.600601,8.123151,51.209213
evaporation,860,12438.464735,14.463331,5.342503,25.272684
update,860,10.828334,0.012591,0.002719,0.316149
advance_total,860,25780.033213,29.976783,14.980682,64.296469
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,42010.039310,48.848883,15.998684,86.544044
mpi_halo_exchange,860,2562.256822,2.979368,0.024745,20.017944
mpi_migration,860,17317.676723,20.136833,0.262831,43.222631
mpi_food_allreduce,860,11704.304708,13.609657,0.017577,24.555952
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,26165.207612,30.424660,0.331478,54.735676

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
