metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,10970.043635,12.755865,6.838843,32.103324
evaporation,860,4306.435897,5.007484,0.081179,12.612129
update,860,9.227072,0.010729,0.002205,0.644045
advance_total,860,13383.503934,15.562214,6.865149,38.004671
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,16595.689321,19.297313,7.980778,48.055862
mpi_halo_exchange,860,149.261142,0.173559,0.018335,7.235233
mpi_migration,860,7076.221930,8.228165,1.336257,29.278070
mpi_food_allreduce,860,4089.538054,4.755277,0.002963,16.026468
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,9495.668109,11.041475,2.376461,32.743607

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
