metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,1102.531382,1.044064,0.659957,9.490997
evaporation,1056,89.110322,0.084385,0.033945,11.123240
update,1056,5.185725,0.004911,0.001623,0.052829
advance_total,1056,1161.687134,1.100083,0.699710,11.756850
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,1323.568506,1.253379,0.777704,20.824650
mpi_halo_exchange,1056,23.688587,0.022432,0.011931,0.394596
mpi_migration,1056,663.938141,0.628729,0.224362,8.935991
mpi_food_allreduce,1056,83.321550,0.078903,0.005377,11.129615
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,755.297574,0.715244,0.251649,19.342550

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
