metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,716,16.869528,0.023561,0.006692,2.149938
ants_advance,716,2486.707282,3.473055,1.447414,5.612735
evaporation,716,51.046572,0.071294,0.030123,0.205890
update,716,1.103709,0.001541,0.000597,0.025965
advance_total,716,2531.613489,3.535773,1.474073,5.712051
render,716,20948.025840,29.257019,6.130644,101.606743
blit,716,6143.652611,8.580520,0.470061,16.894504
iteration_total,716,34613.029799,48.342220,29.740151,124.129664
mpi_halo_exchange,716,163.574787,0.228456,0.117280,2.464898
mpi_migration,716,1668.439037,2.330222,0.338025,4.089345
mpi_food_allreduce,716,1.816405,0.002537,0.001075,0.052043
mpi_render_comm,716,4732.298512,6.609355,4.387570,12.619533
mpi_total_comm,716,5819.643522,8.127994,4.738639,15.990770

meta_key,meta_value
total_iterations,716
measured_iterations,716
final_food_quantity,4
first_food_iteration,706
