metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3103.747947,3.609009,2.463877,14.022877
evaporation,860,187.526885,0.218055,0.034988,7.336599
update,860,4.444438,0.005168,0.001353,0.368414
advance_total,860,3203.385236,3.724867,2.497637,16.070669
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3692.241768,4.293304,2.713999,18.173099
mpi_halo_exchange,860,45.902740,0.053375,0.016194,6.345349
mpi_migration,860,2013.061452,2.340769,0.786566,12.845537
mpi_food_allreduce,860,208.878588,0.242882,0.005019,7.309834
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,2207.509367,2.566871,0.818149,15.821820

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
