metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,716,14.252713,0.019906,0.006108,0.840127
ants_advance,716,1559.245475,2.177717,1.457542,5.034789
evaporation,716,33.916435,0.047369,0.024088,0.302539
update,716,1.206273,0.001685,0.000519,0.109666
advance_total,716,1586.070681,2.215183,1.476816,5.095117
render,716,24403.574863,34.083205,5.966385,125.661849
blit,716,6220.051622,8.687223,0.516749,16.827935
iteration_total,716,37805.823370,52.801429,28.964380,140.006306
mpi_halo_exchange,716,179.680883,0.250951,0.138596,1.712742
mpi_migration,716,1093.596837,1.527370,0.721819,4.084349
mpi_food_allreduce,716,1.903286,0.002658,0.001135,0.048126
mpi_render_comm,716,5340.911642,7.459374,4.358534,11.626960
mpi_total_comm,716,5875.637959,8.206198,4.580600,12.384387

meta_key,meta_value
total_iterations,716
measured_iterations,716
final_food_quantity,4
first_food_iteration,706
