metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,12114.194630,14.086273,9.339014,24.715416
evaporation,860,89.005002,0.103494,0.059994,0.339926
update,860,4.396591,0.005112,0.003135,0.050902
advance_total,860,12197.918026,14.183626,9.404204,24.814197
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,12366.786598,14.379984,9.611818,24.920333
mpi_halo_exchange,860,17.160315,0.019954,0.012890,0.192134
mpi_migration,860,1704.297075,1.981741,0.134920,10.099451
mpi_food_allreduce,860,23.112074,0.026875,0.000564,0.598492
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1734.525107,2.016890,0.153272,10.122073

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
