metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,4500.920182,5.233628,3.481145,10.818686
evaporation,860,57.992602,0.067433,0.035663,3.605984
update,860,5.655075,0.006576,0.002233,0.062636
advance_total,860,4553.809405,5.295127,3.524024,10.864569
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,4785.190136,5.564175,3.886596,18.330353
mpi_halo_exchange,860,33.196466,0.038601,0.011740,5.866227
mpi_migration,860,1899.524368,2.208749,0.261119,12.112811
mpi_food_allreduce,860,31.748671,0.036917,0.000949,2.909714
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1943.720896,2.260141,0.282728,15.514725

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
