metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,16983.182635,19.747887,6.846014,55.937131
evaporation,860,12259.820415,14.255605,5.849679,25.357446
update,860,20.699973,0.024070,0.002200,5.491946
advance_total,860,25795.295692,29.994530,15.555458,64.499039
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,41197.660979,47.904257,15.859642,87.774878
mpi_halo_exchange,860,2357.219480,2.740953,0.028264,14.332331
mpi_migration,860,16843.127137,19.585032,0.413887,65.357934
mpi_food_allreduce,860,11211.105369,13.036169,0.015215,27.024993
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,25242.383655,29.351609,0.468877,67.662817

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
