metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,6723.806918,7.818380,5.829902,16.930721
evaporation,860,63.588469,0.073940,0.044215,2.177265
update,860,3.950440,0.004594,0.001863,0.071200
advance_total,860,6775.749345,7.878778,5.879145,16.967858
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,7169.002081,8.336049,6.243212,18.207682
mpi_halo_exchange,860,31.830685,0.037012,0.016704,4.604963
mpi_migration,860,3861.815278,4.490483,1.355329,13.574431
mpi_food_allreduce,860,115.168862,0.133917,0.005454,4.514965
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,3962.308658,4.607336,1.564288,13.609563

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
