metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,716,14.115191,0.019714,0.006557,1.020755
ants_advance,716,2479.267492,3.462664,1.761373,6.210901
evaporation,716,47.767490,0.066714,0.029511,0.282409
update,716,1.040641,0.001453,0.000696,0.031962
advance_total,716,2520.848206,3.520738,1.785730,6.340535
render,716,18884.233622,26.374628,5.599311,92.926572
blit,716,6674.411485,9.321804,0.392267,17.026393
iteration_total,716,32735.013536,45.719293,29.389354,109.495081
mpi_halo_exchange,716,161.572726,0.225660,0.130431,1.151841
mpi_migration,716,1440.719433,2.012178,0.305433,5.156035
mpi_food_allreduce,716,1.981260,0.002767,0.001275,0.084659
mpi_render_comm,716,4406.095175,6.153764,4.224329,12.188695
mpi_total_comm,716,4912.218950,6.860641,4.477577,12.810115

meta_key,meta_value
total_iterations,716
measured_iterations,716
final_food_quantity,4
first_food_iteration,706
