iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,1.065894,4.028368,0.030097,0.001078,4.057539,40.313829,16.068838,69.586511,1.226613,1.762572,0.002263,8.066987,8.557571
2,0,0.032384,6.306770,0.059306,0.001277,6.362287,9.972058,3.761650,30.307172,0.335461,3.260210,0.002189,9.611342,9.979931
3,0,0.017278,8.284761,0.095597,0.001810,8.380626,15.805662,7.059307,45.479608,0.277336,6.899506,0.003415,13.697071,14.363713
4,0,0.015510,4.450544,0.038464,0.001192,4.478836,11.091730,8.377445,31.062207,0.215520,2.319998,0.002398,6.785425,7.060857
5,0,0.021500,6.679449,0.064682,0.002007,6.743313,14.131060,1.194111,31.531634,0.312777,4.534645,0.003162,8.850220,10.397577
6,0,0.010375,6.411580,0.052350,0.001995,6.465925,9.926360,5.670657,31.281575,0.195796,4.621278,0.002361,8.727610,10.203586
7,0,0.015781,6.426665,0.058014,0.001946,6.470828,23.333681,9.610741,46.464491,0.250496,4.464372,0.002011,6.430276,8.277040
8,0,0.018745,6.052722,0.066155,0.001658,6.108277,9.314275,5.045780,30.943536,0.246926,4.422891,0.002374,9.819862,11.349908
9,0,0.017549,5.315001,0.067937,0.000956,5.341118,10.164032,8.046634,30.667260,0.182829,3.354901,0.016165,6.754087,7.580955
10,0,0.021503,5.701002,0.065622,0.001041,5.765342,17.853110,0.548703,31.205587,0.205496,3.844832,0.002648,6.658500,9.901497
11,0,0.008057,6.093540,0.056869,0.001631,6.143934,13.628681,4.191115,31.427374,0.229420,4.348172,0.002490,6.844684,9.582644
12,0,0.013202,5.728524,0.048433,0.001127,5.774234,8.879612,6.994827,31.204381,0.223696,4.293514,0.002237,9.105043,10.458081
13,0,0.015819,5.540960,0.043376,0.000975,5.579225,13.973607,5.038985,31.116032,0.193539,3.882399,0.002944,6.131656,9.839344
14,0,0.018454,5.341426,0.058146,0.000994,5.378882,9.349322,10.199502,31.324530,0.203100,3.631458,0.002280,5.678460,7.443453
15,0,0.015745,5.724782,0.085292,0.001813,5.779138,10.208698,6.695569,30.735952,0.236072,3.863305,0.002480,7.673166,10.982810
16,0,0.013998,4.564579,0.105700,0.001069,4.587237,8.455112,11.651823,31.336599,0.157890,2.729923,0.002183,6.217296,8.937766
17,0,0.014963,7.318016,0.080070,0.001272,7.399009,8.619408,8.721385,31.015671,0.173645,5.557204,0.001666,5.967932,8.680453
18,0,0.011438,5.384047,0.057269,0.001335,5.439525,9.148568,9.018152,30.611143,0.177081,3.716293,0.002097,6.084808,8.623800
19,0,0.013023,6.834347,0.070536,0.001084,6.881226,8.930429,9.143230,31.340721,0.242650,4.261168,0.002721,5.778530,9.466263
20,0,0.015817,6.752657,0.054863,0.002528,6.796864,11.598369,5.120120,30.512702,0.181721,5.194376,0.001671,6.554281,8.358718
21,0,0.012853,4.796436,0.048349,0.002746,4.822471,18.389918,0.884316,31.075446,0.296275,2.765290,0.003203,6.684795,8.132787
22,0,0.007321,6.053543,0.058809,0.001305,6.094536,8.670084,10.735146,31.805247,0.322595,4.197009,0.002135,5.888952,7.695835
23,0,0.016875,5.663597,0.047494,0.001618,5.702292,13.696702,16.004381,46.481474,0.182927,3.551325,0.002899,10.705058,14.232641
