metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,12878.580016,7.979294,2.523041,36.499379
evaporation,1614,8589.641540,5.321959,0.860213,12.502112
update,1614,18.307054,0.011343,0.001807,0.862050
advance_total,1614,17322.422230,10.732604,4.003919,39.514006
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,23304.041832,14.438688,6.138884,51.388873
mpi_halo_exchange,1614,223.564649,0.138516,0.017013,13.358553
mpi_migration,1614,12694.536369,7.865264,2.281263,36.817534
mpi_food_allreduce,1614,7355.873993,4.557543,0.002796,12.814361
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,17081.510779,10.583340,3.538225,41.477461

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
