metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,792.789973,0.308239,0.187229,1.383497
evaporation,2572,224.046279,0.087110,0.049692,1.255005
update,2572,6.990285,0.002718,0.001841,0.055494
advance_total,2572,1002.437744,0.389750,0.233911,1.521669
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1127.219121,0.438266,0.278955,7.161705
mpi_halo_exchange,2572,44.485297,0.017296,0.007173,6.665877
mpi_migration,2572,370.273001,0.143963,0.016122,6.850926
mpi_food_allreduce,2572,97.211826,0.037796,0.000946,1.209050
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,480.442775,0.186797,0.033153,6.886481

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
