metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,1084.346606,0.671838,0.385356,6.587857
evaporation,1614,133.715850,0.082847,0.041664,3.362246
update,1614,5.399849,0.003346,0.001979,0.079624
advance_total,1614,1207.471086,0.748123,0.435694,6.629097
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1309.423376,0.811291,0.477937,10.113006
mpi_halo_exchange,1614,29.165209,0.018070,0.008133,0.195914
mpi_migration,1614,565.545578,0.350400,0.052840,6.126367
mpi_food_allreduce,1614,67.878346,0.042056,0.001199,3.353741
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,636.689728,0.394479,0.065062,6.158622

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
