metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,2752.397298,3.200462,2.362665,9.948052
evaporation,860,63.356104,0.073670,0.034203,4.794242
update,860,3.453181,0.004015,0.001232,0.080878
advance_total,860,2797.841512,3.253304,2.398126,9.990173
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3046.027455,3.541892,2.559107,21.874446
mpi_halo_exchange,860,41.751658,0.048548,0.014626,5.442322
mpi_migration,860,1573.784644,1.829982,0.618575,13.214018
mpi_food_allreduce,860,70.779300,0.082302,0.003013,10.097766
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1649.659404,1.918209,0.640144,18.768503

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
