metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,1799.352116,1.703932,1.082280,3.444073
evaporation,1056,97.569149,0.092395,0.050862,0.856222
update,1056,3.950456,0.003741,0.001619,0.051146
advance_total,1056,1893.806689,1.793378,1.141651,3.606877
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,1955.480857,1.851781,1.177108,3.718554
mpi_halo_exchange,1056,19.036615,0.018027,0.009248,0.099127
mpi_migration,1056,361.371607,0.342208,0.013966,1.869333
mpi_food_allreduce,1056,10.692670,0.010126,0.000398,0.516812
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,384.898739,0.364487,0.029333,1.885529

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
