metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,716,13.632683,0.019040,0.005973,0.831360
ants_advance,716,12120.693712,16.928343,13.052025,43.650257
evaporation,716,72.578812,0.101367,0.064723,0.397496
update,716,1.875238,0.002619,0.001473,0.041568
advance_total,716,12185.801983,17.019277,13.133315,43.774303
render,716,28261.544249,39.471431,21.330999,72.041585
blit,716,6547.690505,9.144819,0.463836,16.760483
iteration_total,716,52690.366393,73.589897,45.815115,116.050324
mpi_halo_exchange,716,225.589805,0.315070,0.254443,1.108295
mpi_migration,716,1316.027134,1.838027,0.162217,8.336927
mpi_food_allreduce,716,1.789569,0.002499,0.001311,0.045293
mpi_render_comm,716,5349.110132,7.470824,5.647318,13.658060
mpi_total_comm,716,6798.670792,9.495350,6.398797,19.536891

meta_key,meta_value
total_iterations,716
measured_iterations,716
final_food_quantity,20
first_food_iteration,706
