metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,1447.979698,0.897137,0.601623,2.898615
evaporation,1614,143.752301,0.089066,0.056467,0.420998
update,1614,6.035347,0.003739,0.001438,0.131244
advance_total,1614,1587.537623,0.983604,0.662464,3.120022
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1659.626881,1.028269,0.691688,3.324980
mpi_halo_exchange,1614,23.228100,0.014392,0.008548,0.305344
mpi_migration,1614,323.078432,0.200173,0.006870,2.339271
mpi_food_allreduce,1614,16.317921,0.010110,0.000408,0.330452
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,352.754404,0.218559,0.019079,2.368229

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
