metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,1340.212783,1.269141,0.850688,7.097180
evaporation,1056,107.877780,0.102157,0.037078,7.742613
update,1056,5.744723,0.005440,0.002188,0.092409
advance_total,1056,1411.284489,1.336444,0.895259,8.998003
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,1560.256480,1.477516,0.998858,15.022351
mpi_halo_exchange,1056,25.307392,0.023965,0.010066,0.599625
mpi_migration,1056,626.935406,0.593689,0.124007,6.163531
mpi_food_allreduce,1056,72.810461,0.068949,0.001208,7.718893
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,702.029859,0.664801,0.148829,12.081003

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
