metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,1381.787669,1.308511,0.929412,9.674713
evaporation,1056,85.131900,0.080617,0.036841,6.701272
update,1056,7.851803,0.007435,0.002158,0.140111
advance_total,1056,1456.143238,1.378924,0.971746,10.539420
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,1600.452468,1.515580,1.028614,12.779708
mpi_halo_exchange,1056,22.122791,0.020950,0.009620,0.461016
mpi_migration,1056,498.047121,0.471636,0.041940,11.428096
mpi_food_allreduce,1056,29.098869,0.027556,0.000642,5.075497
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,536.723077,0.508260,0.067292,11.445632

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
