metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2022,40.906806,0.020231,0.006931,1.343064
ants_advance,2022,893.225923,0.441754,0.263038,1.067454
evaporation,2022,100.921322,0.049912,0.023824,0.352047
update,2022,2.641334,0.001306,0.000528,0.035790
advance_total,2022,984.197458,0.486745,0.289233,1.089705
render,2022,26020.635508,12.868761,3.435685,38.922144
blit,2022,25481.319398,12.602037,0.431092,16.931718
iteration_total,2022,65726.708548,32.505791,16.015597,63.019434
mpi_halo_exchange,2022,373.142361,0.184541,0.109757,1.490861
mpi_migration,2022,696.914844,0.344666,0.134226,1.428677
mpi_food_allreduce,2022,4.525407,0.002238,0.000904,0.032881
mpi_render_comm,2022,12767.145345,6.314117,3.885051,11.317366
mpi_total_comm,2022,13432.349625,6.643101,4.207797,11.628439

meta_key,meta_value
total_iterations,2022
measured_iterations,2022
final_food_quantity,1
first_food_iteration,2012
