metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,20313.696700,23.620578,20.280828,32.718304
evaporation,860,208.026151,0.241891,0.143101,0.636133
update,860,9.166525,0.010659,0.005424,0.366129
advance_total,860,20530.889376,23.873127,20.497781,32.942634
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,20562.743977,23.910167,20.531514,32.986900
mpi_halo_exchange,860,10.899954,0.012674,0.010271,0.109248
mpi_migration,860,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,860,1.401385,0.001630,0.000926,0.027065
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,12.301339,0.014304,0.011325,0.111019

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
