metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,8239.376304,9.580670,6.655872,19.369370
evaporation,860,65.485717,0.076146,0.037784,2.602853
update,860,8.070296,0.009384,0.002629,0.053592
advance_total,860,8299.498136,9.650579,6.695355,19.422940
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,8662.684027,10.072888,6.848360,19.749443
mpi_halo_exchange,860,22.452722,0.026108,0.013760,0.099955
mpi_migration,860,2763.604960,3.213494,0.472984,7.663419
mpi_food_allreduce,860,47.660453,0.055419,0.000903,2.047045
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,2805.655543,3.262390,0.495018,7.694069

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
