iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,0.000000,9.916349,0.170998,0.007755,10.078525,0.000000,0.000000,10.412671,0.061892,3.536365,0.007085,0.000000,3.605029
2,0,0.000000,8.211194,0.258713,0.021245,8.479582,0.000000,0.000000,8.605536,0.027012,1.507896,0.007769,0.000000,1.542677
3,0,0.000000,7.545662,0.125438,0.006964,7.656101,0.000000,0.000000,8.208580,0.030469,0.989195,0.037726,0.000000,1.057390
4,0,0.000000,6.495992,0.150194,0.008976,6.622965,0.000000,0.000000,6.882416,0.022225,0.845695,0.038441,0.000000,0.873700
5,0,0.000000,6.551306,0.129510,0.003037,6.683826,0.000000,0.000000,6.767116,0.029243,1.197593,0.002969,0.000000,1.228718
6,0,0.000000,6.555217,0.146460,0.009116,6.678375,0.000000,0.000000,6.829763,0.031044,0.255822,0.003886,0.000000,0.290456
7,0,0.000000,7.651970,0.128623,0.003097,7.783132,0.000000,0.000000,7.910936,0.028141,0.667175,0.003236,0.000000,0.698552
8,0,0.000000,6.542645,0.166059,0.008701,6.717089,0.000000,0.000000,6.794158,0.031237,1.259803,0.006202,0.000000,1.297242
9,0,0.000000,8.622122,0.189828,0.007798,8.800459,0.000000,0.000000,9.003253,0.033219,2.174616,0.026389,0.000000,2.214181
10,0,0.000000,7.737791,0.144808,0.010089,7.867046,0.000000,0.000000,7.976236,0.034271,1.325285,0.034148,0.000000,1.365634
11,0,0.000000,8.193448,0.195252,0.008057,8.396757,0.000000,0.000000,8.726440,0.036013,2.969100,0.038242,0.000000,3.043219
12,0,0.000000,6.281872,0.114651,0.006825,6.399202,0.000000,0.000000,6.740385,0.034378,1.241257,0.009727,0.000000,1.281591
13,0,0.000000,6.410315,0.223493,0.005898,6.560405,0.000000,0.000000,7.117955,0.027074,0.878832,0.479471,0.000000,0.913654
14,0,0.000000,7.013718,0.143694,0.008862,7.166274,0.000000,0.000000,7.483457,0.035713,0.388599,0.024008,0.000000,0.448320
15,0,0.000000,7.821004,0.217426,0.029610,8.068040,0.000000,0.000000,8.171324,0.032169,1.817673,0.007638,0.000000,1.857292
16,0,0.000000,7.605130,0.143294,0.007239,7.754220,0.000000,0.000000,8.288500,0.033763,2.228248,0.033338,0.000000,2.295059
17,0,0.000000,7.524369,0.180936,0.010267,7.715111,0.000000,0.000000,7.819268,0.035239,0.514785,0.048430,0.000000,0.595263
18,0,0.000000,7.446019,0.150128,0.010793,7.596979,0.000000,0.000000,8.203179,0.032049,0.579912,0.359434,0.000000,0.971176
19,0,0.000000,6.766630,0.200727,0.008265,6.975622,0.000000,0.000000,7.344262,0.039065,0.305838,0.009380,0.000000,0.347307
20,0,0.000000,7.239557,0.195057,0.005806,7.440420,0.000000,0.000000,7.517800,0.030076,0.315693,0.005027,0.000000,0.348143
21,0,0.000000,8.249914,0.176843,0.008018,8.434775,0.000000,0.000000,8.525503,0.028904,2.686118,0.004810,0.000000,2.717913
22,0,0.000000,6.429994,0.178613,0.004716,6.613323,0.000000,0.000000,7.123232,0.037855,0.247692,0.080171,0.000000,0.365718
23,0,0.000000,8.338589,0.177177,0.009221,8.467216,0.000000,0.000000,8.623763,0.029245,2.987089,0.066231,0.000000,3.023492
24,0,0.000000,7.879311,0.211285,0.009239,8.057450,0.000000,0.000000,8.401665,0.033062,1.886802,0.004939,0.000000,1.924803
25,0,0.000000,9.230714,0.191836,0.012344,9.418775,0.000000,0.000000,9.540923,0.034437,3.208546,0.024813,0.000000,3.250242
26,0,0.000000,8.453708,0.146018,0.027387,8.586738,0.000000,0.000000,8.922368,0.030872,1.536864,0.021333,0.000000,1.588945
27,0,0.000000,7.201774,0.144600,0.009769,7.343498,0.000000,0.000000,7.700860,0.039128,0.800718,0.023261,0.000000,0.842341
28,0,0.000000,6.937349,0.169567,0.021753,7.095885,0.000000,0.000000,7.423190,0.037140,0.258376,0.006558,0.000000,0.300706
29,0,0.000000,8.094445,0.135129,0.003188,8.220446,0.000000,0.000000,8.380579,0.034058,0.987013,0.013296,0.000000,1.024108
30,0,0.000000,7.189270,0.153558,0.002657,7.323043,0.000000,0.000000,7.431290,0.035420,0.477932,0.003680,0.000000,0.514932
31,0,0.000000,6.816165,0.141911,0.003378,6.960987,0.000000,0.000000,7.168196,0.031452,0.160638,0.018974,0.000000,0.210935
32,0,0.000000,6.886518,0.146362,0.003752,7.036347,0.000000,0.000000,7.481682,0.032745,0.183936,0.364153,0.000000,0.418316
33,0,0.000000,8.735965,0.328206,0.008624,9.058189,0.000000,0.000000,9.302462,0.033452,0.132911,0.181723,0.000000,0.348086
34,0,0.000000,8.563686,0.192733,0.022044,8.706688,0.000000,0.000000,8.877208,0.039350,2.700189,0.081665,0.000000,2.744041
35,0,0.000000,7.208908,0.189762,0.010040,7.397587,0.000000,0.000000,7.906823,0.035690,0.656822,0.007035,0.000000,0.699371
36,0,0.000000,7.175768,0.172485,0.009750,7.358003,0.000000,0.000000,7.490750,0.060296,0.260487,0.059269,0.000000,0.380052
37,0,0.000000,7.815240,0.136172,0.004046,7.928587,0.000000,0.000000,8.401713,0.038781,0.560145,0.382965,0.000000,0.603182
38,0,0.000000,6.907097,0.125885,0.003778,7.035556,0.000000,0.000000,7.590836,0.032440,0.334470,0.031517,0.000000,0.392252
39,0,0.000000,7.295210,0.386476,0.009479,7.691165,0.000000,0.000000,8.032259,0.031535,0.914839,0.005849,0.000000,0.952223
40,0,0.000000,7.148605,0.230603,0.004442,7.383650,0.000000,0.000000,7.727730,0.034168,0.456628,0.244265,0.000000,0.495319
41,0,0.000000,7.391728,0.154371,0.009466,7.555565,0.000000,0.000000,7.744622,0.031700,0.828692,0.007089,0.000000,0.862525
42,0,0.000000,6.587306,0.327912,0.006172,6.921390,0.000000,0.000000,7.003625,0.031592,0.203207,0.003922,0.000000,0.237850
43,0,0.000000,6.604086,0.190472,0.006469,6.801027,0.000000,0.000000,6.900385,0.029379,1.153375,0.004777,0.000000,1.187531
44,0,0.000000,6.524447,0.155505,0.010039,6.689991,0.000000,0.000000,6.879470,0.030872,0.146414,0.004193,0.000000,0.180309
45,0,0.000000,7.971153,0.358579,0.015555,8.183260,0.000000,0.000000,8.673727,0.031479,2.890297,0.166674,0.000000,2.929199
46,0,0.000000,6.919801,0.130264,0.003221,7.053081,0.000000,0.000000,7.132474,0.037556,0.140680,0.002192,0.000000,0.180338
47,0,0.000000,6.386913,0.130524,0.007642,6.525079,0.000000,0.000000,7.019812,0.037377,0.217548,0.366726,0.000000,0.462311
48,0,0.000000,6.449749,0.148155,0.025236,6.605553,0.000000,0.000000,7.116646,0.033046,0.432955,0.005583,0.000000,0.471453
49,0,0.000000,7.881958,0.173445,0.005238,8.055249,0.000000,0.000000,8.166723,0.030219,1.043663,0.015614,0.000000,1.081907
50,0,0.000000,6.671270,0.121450,0.005609,6.798329,0.000000,0.000000,7.192410,0.034462,0.826976,0.017111,0.000000,0.877872
51,0,0.000000,6.477815,0.180736,0.010372,6.668923,0.000000,0.000000,6.760140,0.038163,0.922665,0.004605,0.000000,0.964053
52,0,0.000000,8.532093,0.141642,0.024986,8.655298,0.000000,0.000000,8.787595,0.028997,2.943008,0.053297,0.000000,2.976794
