metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,716,16.039287,0.022401,0.006500,1.356326
ants_advance,716,6863.194345,9.585467,5.263841,14.736201
evaporation,716,52.268882,0.073001,0.034650,0.339755
update,716,1.398451,0.001953,0.000882,0.032933
advance_total,716,6900.873878,9.638092,5.291578,14.794899
render,716,28925.600722,40.398884,15.287001,109.445122
blit,716,5953.121372,8.314415,0.455169,16.972257
iteration_total,716,48267.616776,67.412873,44.553287,140.277498
mpi_halo_exchange,716,167.866197,0.234450,0.149377,1.555116
mpi_migration,716,4392.312483,6.134515,1.696774,12.006815
mpi_food_allreduce,716,1.884945,0.002633,0.001380,0.020663
mpi_render_comm,716,6153.770943,8.594652,6.328948,16.132073
mpi_total_comm,716,8351.243609,11.663748,7.032970,19.205992

meta_key,meta_value
total_iterations,716
measured_iterations,716
final_food_quantity,20
first_food_iteration,706
