metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,979.375415,0.606800,0.383949,12.698297
evaporation,1614,167.273387,0.103639,0.035921,5.209604
update,1614,5.960985,0.003693,0.001349,0.150203
advance_total,1614,1106.367247,0.685482,0.419298,12.731787
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1339.939667,0.830198,0.461891,25.067017
mpi_halo_exchange,1614,57.081405,0.035366,0.009314,4.451391
mpi_migration,1614,579.503559,0.359048,0.058583,13.985383
mpi_food_allreduce,1614,125.598482,0.077818,0.001254,9.605405
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,708.112718,0.438732,0.074984,21.270872

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
