metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,2126.332732,2.472480,1.616508,4.238557
evaporation,860,58.793419,0.068364,0.047413,0.308908
update,860,3.090769,0.003594,0.002239,0.044541
advance_total,860,2182.540459,2.537838,1.666702,4.324128
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,2262.530518,2.630849,1.781698,4.679281
mpi_halo_exchange,860,20.280629,0.023582,0.011610,0.305880
mpi_migration,860,925.059373,1.075650,0.160659,2.874386
mpi_food_allreduce,860,26.773708,0.031132,0.001318,0.355838
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,963.464950,1.120308,0.183287,2.984510

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
