metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,19470.151182,22.639711,18.324476,32.412400
evaporation,860,127.454716,0.148203,0.098438,0.429814
update,860,6.405818,0.007449,0.005370,0.057780
advance_total,860,19604.011716,22.795362,18.445335,32.595751
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,19638.743682,22.835748,18.473494,32.624708
mpi_halo_exchange,860,10.700497,0.012442,0.010105,0.048647
mpi_migration,860,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,860,1.279174,0.001487,0.000861,0.017176
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,11.979671,0.013930,0.011362,0.050253

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
