metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,5394.406489,6.272566,4.501060,13.118025
evaporation,860,79.096250,0.091972,0.056562,0.373478
update,860,3.495828,0.004065,0.002387,0.082305
advance_total,860,5469.163339,6.359492,4.569496,13.178119
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,5565.939452,6.472023,4.654355,13.284916
mpi_halo_exchange,860,23.693402,0.027550,0.015833,0.129843
mpi_migration,860,864.583493,1.005330,0.049679,6.860506
mpi_food_allreduce,860,13.838205,0.016091,0.000612,0.270674
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,896.014641,1.041877,0.079679,6.895481

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
