iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,0.000000,9.132285,10.991079,0.002182,19.527775,0.000000,0.000000,21.856157,0.041993,10.261118,5.917377,0.000000,16.200618
2,0,0.000000,4.317214,4.505038,0.002805,8.314615,0.000000,0.000000,16.490394,0.028508,5.074630,10.791389,0.000000,15.515831
3,0,0.000000,2.340242,1.041778,0.005476,2.444315,0.000000,0.000000,16.856593,11.749517,7.310340,2.477018,0.000000,14.549284
4,0,0.000000,0.833644,0.058437,0.003649,0.884927,0.000000,0.000000,1.001250,0.046522,0.656579,0.026143,0.000000,0.702988
5,0,0.000000,0.617683,0.048023,0.001499,0.666665,0.000000,0.000000,0.728192,0.022368,0.426690,0.014398,0.000000,0.448534
6,0,0.000000,0.418000,0.038186,0.001573,0.445920,0.000000,0.000000,0.561425,0.017672,0.269478,0.016878,0.000000,0.295784
7,0,0.000000,0.490032,0.044787,0.001778,0.536597,0.000000,0.000000,0.651909,0.009782,0.328989,0.011818,0.000000,0.348325
8,0,0.000000,0.460285,0.048279,0.001416,0.488172,0.000000,0.000000,0.568757,0.015480,0.272978,0.023764,0.000000,0.307163
9,0,0.000000,0.328916,0.047948,0.001687,0.355987,0.000000,0.000000,0.420856,0.010396,0.187732,0.023244,0.000000,0.215916
10,0,0.000000,0.514630,0.053413,0.002306,0.552705,0.000000,0.000000,0.643680,0.008467,0.307457,0.029234,0.000000,0.342118
11,0,0.000000,0.445276,0.040470,0.001478,0.473128,0.000000,0.000000,0.539558,0.025390,0.237657,0.016042,0.000000,0.259932
12,0,0.000000,0.464161,0.046549,0.001455,0.491794,0.000000,0.000000,0.546529,0.010200,0.249699,0.021496,0.000000,0.275494
13,0,0.000000,0.394207,0.052321,0.001462,0.447264,0.000000,0.000000,0.477334,0.029462,0.179953,0.018213,0.000000,0.224279
14,0,0.000000,0.466176,0.046230,0.001478,0.494672,0.000000,0.000000,0.558157,0.011571,0.291665,0.020838,0.000000,0.318217
15,0,0.000000,0.402813,0.043953,0.001594,0.430163,0.000000,0.000000,0.544668,0.032270,0.240005,0.029019,0.000000,0.278244
16,0,0.000000,0.399683,0.047756,0.001508,0.427301,0.000000,0.000000,0.494447,0.012140,0.197072,0.022105,0.000000,0.226861
17,0,0.000000,0.489852,0.061045,0.001552,0.522007,0.000000,0.000000,0.618863,0.017140,0.300620,0.032473,0.000000,0.341784
18,0,0.000000,0.469098,0.046405,0.001669,0.499802,0.000000,0.000000,0.566664,0.012539,0.321608,0.021832,0.000000,0.351159
19,0,0.000000,0.411758,0.045088,0.001561,0.440286,0.000000,0.000000,0.506288,0.010513,0.198944,0.020476,0.000000,0.225284
20,0,0.000000,0.444531,0.045665,0.001561,0.474556,0.000000,0.000000,0.528837,0.008894,0.252330,0.020507,0.000000,0.280045
21,0,0.000000,0.387660,0.043899,0.001499,0.415632,0.000000,0.000000,0.472736,0.011803,0.189787,0.018779,0.000000,0.213538
22,0,0.000000,0.429886,0.047314,0.001407,0.464221,0.000000,0.000000,0.522918,0.009191,0.225127,0.023141,0.000000,0.251799
23,0,0.000000,0.419346,0.056525,0.001426,0.446852,0.000000,0.000000,0.506377,0.009467,0.209770,0.020885,0.000000,0.236955
24,0,0.000000,0.451325,0.042400,0.001571,0.482607,0.000000,0.000000,0.549654,0.008620,0.265470,0.014834,0.000000,0.284359
25,0,0.000000,0.492763,0.040402,0.001612,0.534036,0.000000,0.000000,0.604878,0.012388,0.339481,0.009910,0.000000,0.356675
26,0,0.000000,0.410101,0.038901,0.001651,0.442175,0.000000,0.000000,0.523123,0.013923,0.283814,0.015362,0.000000,0.307548
27,0,0.000000,0.436681,0.047307,0.001391,0.466302,0.000000,0.000000,0.526944,0.012025,0.284578,0.025772,0.000000,0.313398
28,0,0.000000,0.379046,0.045979,0.001489,0.407819,0.000000,0.000000,0.465715,0.022035,0.228337,0.022878,0.000000,0.253099
29,0,0.000000,0.460054,0.033055,0.001984,0.491665,0.000000,0.000000,0.558108,0.009004,0.314580,0.019849,0.000000,0.328001
30,0,0.000000,0.475301,0.051321,0.001563,0.527456,0.000000,0.000000,0.560553,0.015130,0.283631,0.010092,0.000000,0.300419
31,0,0.000000,0.611980,0.073828,0.001719,0.686811,0.000000,0.000000,0.737173,0.023432,0.441661,0.009263,0.000000,0.473173
32,0,0.000000,0.797388,0.041743,0.002769,0.836443,0.000000,0.000000,0.981623,0.016111,0.683882,0.018529,0.000000,0.714931
33,0,0.000000,0.479379,0.086318,0.002004,0.515421,0.000000,0.000000,0.703084,0.078430,0.309515,0.073781,0.000000,0.366043
34,0,0.000000,0.501369,0.044964,0.001594,0.539930,0.000000,0.000000,0.639889,0.036666,0.386335,0.027491,0.000000,0.411297
35,0,0.000000,0.529108,0.083956,0.003136,0.614392,0.000000,0.000000,0.776514,0.011708,0.411858,0.094935,0.000000,0.465187
36,0,0.000000,0.652472,0.045450,0.004022,0.695920,0.000000,0.000000,0.904834,0.077612,0.615364,0.028342,0.000000,0.691491
37,0,0.000000,0.460320,0.055652,0.003325,0.505346,0.000000,0.000000,0.695170,0.023339,0.439232,0.035486,0.000000,0.494738
38,0,0.000000,0.409212,0.057951,0.001815,0.444329,0.000000,0.000000,0.526724,0.021767,0.302842,0.031315,0.000000,0.351376
