metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,793.221217,0.491463,0.333551,13.136874
evaporation,1614,125.862231,0.077982,0.036011,9.503789
update,1614,3.839282,0.002379,0.000977,0.047720
advance_total,1614,872.273592,0.540442,0.366359,13.170314
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1067.804933,0.661589,0.406777,22.820572
mpi_halo_exchange,1614,44.415691,0.027519,0.011470,4.123357
mpi_migration,1614,501.445632,0.310685,0.088464,12.675295
mpi_food_allreduce,1614,71.345612,0.044204,0.002185,9.479257
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,582.320142,0.360793,0.111290,15.479016

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
