metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,23194.879900,9.018227,0.249448,19.943249
evaporation,2572,16642.308627,6.470571,2.392848,22.595832
update,2572,8.948098,0.003479,0.001399,0.135669
advance_total,2572,33325.835551,12.957168,3.910334,28.954511
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,45615.248266,17.735322,5.885892,43.464299
mpi_halo_exchange,2572,675.319950,0.262566,0.015771,8.099857
mpi_migration,2572,24458.212989,9.509414,1.318133,19.960095
mpi_food_allreduce,2572,17229.270764,6.698783,0.003398,16.084738
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,36663.056171,14.254687,3.827831,31.391281

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
