metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1318,27.575104,0.020922,0.006741,1.825451
ants_advance,1318,1052.674787,0.798691,0.481882,1.798798
evaporation,1318,70.864976,0.053767,0.025069,0.213361
update,1318,1.889995,0.001434,0.000577,0.050680
advance_total,1318,1114.514294,0.845610,0.512941,1.877373
render,1318,19886.625537,15.088487,4.267865,45.268121
blit,1318,15591.301942,11.829516,0.502789,17.026994
iteration_total,1318,44886.211387,34.056306,16.111936,63.376422
mpi_halo_exchange,1318,253.817375,0.192578,0.113032,1.925712
mpi_migration,1318,791.798884,0.600758,0.226202,2.672975
mpi_food_allreduce,1318,2.942092,0.002232,0.000870,0.038086
mpi_render_comm,1318,7968.195398,6.045672,3.219958,10.926344
mpi_total_comm,1318,8640.109798,6.555470,3.730744,11.596587

meta_key,meta_value
total_iterations,1318
measured_iterations,1318
final_food_quantity,3
first_food_iteration,1308
