metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2022,40.483317,0.020021,0.007760,0.993577
ants_advance,2022,1094.388279,0.541240,0.297113,4.068548
evaporation,2022,107.840246,0.053333,0.028659,0.487174
update,2022,2.662551,0.001317,0.000527,0.073571
advance_total,2022,1194.494506,0.590749,0.330464,4.178111
render,2022,25381.860544,12.552849,4.298944,36.353208
blit,2022,26094.969516,12.905524,0.517811,17.030297
iteration_total,2022,64672.685998,31.984513,15.433153,63.456108
mpi_halo_exchange,2022,449.142293,0.222128,0.131825,9.048421
mpi_migration,2022,787.950308,0.389689,0.093093,8.742320
mpi_food_allreduce,2022,4.766775,0.002357,0.000926,0.059898
mpi_render_comm,2022,11470.364796,5.672782,3.125014,11.623559
mpi_total_comm,2022,12154.282738,6.011020,3.415697,12.499076

meta_key,meta_value
total_iterations,2022
measured_iterations,2022
final_food_quantity,1
first_food_iteration,2012
