metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,2147.787128,0.835065,0.647725,3.275933
evaporation,2572,557.700951,0.216836,0.162935,1.112730
update,2572,17.019546,0.006617,0.003766,0.073277
advance_total,2572,2722.507625,1.058518,0.850265,3.565491
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,2761.570885,1.073706,0.862945,3.588421
mpi_halo_exchange,2572,21.741739,0.008453,0.006799,0.070855
mpi_migration,2572,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,2572,1.221684,0.000475,0.000189,0.026356
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,22.963423,0.008928,0.007155,0.072442

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
