metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,1163.537044,0.720903,0.380112,12.825167
evaporation,1614,181.084998,0.112196,0.037341,15.125621
update,1614,8.952324,0.005547,0.002198,0.268116
advance_total,1614,1304.193153,0.808050,0.424095,16.447504
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1536.024347,0.951688,0.455892,39.153407
mpi_halo_exchange,1614,58.479357,0.036233,0.009869,11.400303
mpi_migration,1614,600.428223,0.372013,0.040332,18.697715
mpi_food_allreduce,1614,113.199882,0.070136,0.001342,13.083806
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,710.339406,0.440111,0.059572,27.879485

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
