metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3392.957357,3.945299,2.844792,14.924377
evaporation,860,63.828301,0.074219,0.036901,2.534309
update,860,4.013059,0.004666,0.001515,0.062546
advance_total,860,3444.902419,4.005700,2.884520,15.020242
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3688.053157,4.288434,3.093791,18.529359
mpi_halo_exchange,860,31.281063,0.036373,0.013840,2.941350
mpi_migration,860,1936.970361,2.252291,0.814836,13.365887
mpi_food_allreduce,860,77.912823,0.090596,0.004482,4.152858
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,2014.600325,2.342559,0.841230,13.422856

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
