metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,849,17.527499,0.020645,0.006157,0.874330
ants_advance,849,2773.022114,3.266222,2.052372,6.730846
evaporation,849,88.472648,0.104208,0.064038,0.352227
update,849,1.730646,0.002038,0.001270,0.044423
advance_total,849,2857.995641,3.366308,2.163475,6.842992
render,849,14230.415294,16.761384,4.923622,45.287451
blit,849,8692.146449,10.238099,0.505992,16.725455
iteration_total,849,30648.307872,36.099303,16.086318,65.147328
mpi_halo_exchange,849,273.295503,0.321903,0.248544,1.217120
mpi_migration,849,340.728471,0.401329,0.016778,2.745465
mpi_food_allreduce,849,1.936476,0.002281,0.000922,0.075312
mpi_render_comm,849,4534.370422,5.340837,4.359026,9.361352
mpi_total_comm,849,5037.931305,5.933959,4.677920,12.332062

meta_key,meta_value
total_iterations,849
measured_iterations,849
final_food_quantity,1
first_food_iteration,839
