metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,10569.266469,12.289845,6.900935,34.928312
evaporation,860,5127.251128,5.961920,0.327841,17.460679
update,860,11.766586,0.013682,0.001975,3.223672
advance_total,860,13694.778175,15.924161,7.538014,40.261813
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,17861.369219,20.769034,11.566504,56.925338
mpi_halo_exchange,860,215.407700,0.250474,0.021463,13.011062
mpi_migration,860,8078.142133,9.393189,2.683415,25.675311
mpi_food_allreduce,860,5603.034491,6.515156,0.009309,17.532316
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,11851.134005,13.780388,5.503725,34.331499

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
