metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,2431.730209,1.506648,1.252566,2.964045
evaporation,1614,330.359104,0.204683,0.128514,0.831408
update,1614,12.032042,0.007455,0.004212,0.092525
advance_total,1614,2774.121355,1.718786,1.450628,3.229908
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,2803.728449,1.737130,1.465783,3.263455
mpi_halo_exchange,1614,15.227613,0.009435,0.007087,0.076912
mpi_migration,1614,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,1614,0.980722,0.000608,0.000268,0.014940
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,16.208335,0.010042,0.007413,0.077664

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
