metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,716,17.300394,0.024163,0.007437,1.088796
ants_advance,716,4675.615765,6.530190,4.149280,13.291395
evaporation,716,45.964518,0.064196,0.030094,0.982945
update,716,1.704614,0.002381,0.000716,0.057104
advance_total,716,4703.554755,6.569211,4.185129,13.360832
render,716,35417.420041,49.465670,18.819227,117.588013
blit,716,6077.184657,8.487688,0.461326,16.817537
iteration_total,716,53614.435830,74.880497,44.625005,141.282806
mpi_halo_exchange,716,176.508135,0.246520,0.152127,2.727609
mpi_migration,716,2889.353788,4.035410,1.581936,15.582886
mpi_food_allreduce,716,2.527627,0.003530,0.001771,0.093835
mpi_render_comm,716,7048.932626,9.844878,6.390362,20.172049
mpi_total_comm,716,8022.626763,11.204786,6.609829,24.289472

meta_key,meta_value
total_iterations,716
measured_iterations,716
final_food_quantity,20
first_food_iteration,706
