metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3131.672420,3.641480,2.113494,7.320704
evaporation,860,95.220062,0.110721,0.054251,1.173153
update,860,3.610540,0.004198,0.002155,0.056620
advance_total,860,3222.561143,3.747164,2.171711,7.440434
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3301.919536,3.839441,2.234974,7.531647
mpi_halo_exchange,860,22.322903,0.025957,0.012866,0.250478
mpi_migration,860,628.439475,0.730744,0.025190,4.733813
mpi_food_allreduce,860,19.095961,0.022205,0.000620,1.103216
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,662.345246,0.770169,0.042291,4.768803

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
