iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,1.625446,14.096142,0.105482,0.006100,14.170301,74.375733,16.145922,126.022535,3.528711,8.395484,0.003204,15.541367,18.108346
2,0,0.021078,10.003636,0.061662,0.001685,10.053525,32.619175,5.780622,61.271826,0.223517,7.658012,0.003158,11.806250,13.544453
3,0,0.356175,8.439811,0.063150,0.001329,8.482708,19.503818,7.105095,46.533103,0.513171,5.772199,0.002465,10.957206,11.362271
4,0,0.027827,8.805122,0.059505,0.001206,8.865714,26.730664,1.262383,46.916793,0.213630,6.042440,0.002573,9.367375,12.879178
5,0,0.011379,7.711826,0.152117,0.001704,7.749453,27.255430,16.233514,61.884408,0.384118,3.954125,0.002797,9.524079,11.252528
6,0,0.026221,7.307567,0.052718,0.001943,7.360921,30.941752,11.915941,62.680400,0.236369,4.374431,0.003662,11.861954,13.125928
7,0,0.036406,9.770148,0.062008,0.001465,9.809820,23.529755,15.082935,62.143997,0.396539,6.661474,0.003475,13.041819,13.611580
8,0,0.028906,11.415155,0.074666,0.001755,11.450850,22.457080,0.639763,45.373126,0.310678,6.490757,0.002902,10.331213,16.969687
9,0,0.009380,8.389271,0.053091,0.000940,8.427015,26.629612,2.267047,46.294260,0.221495,6.088461,0.002353,8.579571,13.847378
10,0,0.016703,8.725132,0.075340,0.001389,8.763553,17.944574,6.690624,46.027002,0.208457,6.154865,0.002420,12.117494,12.450611
11,0,0.018868,9.186848,0.051279,0.001029,9.232281,26.257923,3.072864,47.029477,0.169723,6.719374,0.002291,8.108592,13.440052
12,0,0.015937,7.597165,0.064737,0.001302,7.646682,23.963627,6.673832,45.905012,0.194868,5.266101,0.002291,7.135243,11.175742
13,0,0.022871,8.323028,0.093970,0.001549,8.379382,24.812421,5.686868,46.499460,0.192281,6.081763,0.001990,7.095612,11.519938
14,0,0.025962,7.509545,0.157657,0.002143,7.543757,29.272268,15.904287,62.752943,0.234462,4.531616,0.002632,9.512667,9.886449
15,0,0.043741,8.674803,0.121737,0.002237,8.737787,19.756763,8.119296,46.986124,0.469673,5.166565,0.002554,9.635827,11.056996
16,0,0.104885,8.212775,0.064679,0.002127,8.231220,23.537921,3.308791,46.157479,0.245942,5.131158,0.003399,10.465625,13.194993
17,0,0.020714,9.540039,0.112665,0.002326,9.651843,22.259244,15.297131,63.029756,0.217611,5.562815,0.002886,15.494736,17.302920
18,0,0.032829,7.090726,0.053454,0.001364,7.132518,25.224428,2.244831,46.011150,0.260395,4.930225,0.002939,10.959526,11.660749
19,0,0.018265,9.099264,0.063947,0.001637,9.126884,24.252715,4.749240,46.715212,0.215483,5.752904,0.002902,7.952167,9.620916
20,0,0.020664,7.309174,0.047440,0.002615,7.337955,21.243520,10.745937,47.087176,0.180589,4.445340,0.002634,7.373927,11.936688
21,0,0.032169,6.259269,0.095472,0.001188,6.299028,21.490757,9.674755,46.504000,0.314324,3.885248,0.002586,8.499884,11.268705
22,0,0.023045,8.176746,0.050620,0.001136,8.209966,19.248210,5.771509,45.949196,0.204063,5.953134,0.002464,12.246261,12.580946
23,0,0.016594,7.981249,0.048641,0.001806,8.017698,21.868105,10.249778,47.250834,0.203377,5.954079,0.001936,6.723859,9.180938
24,0,0.025711,7.922030,0.079514,0.001715,7.971514,22.661635,5.679210,45.499097,0.219423,5.595080,0.002217,8.697084,10.507949
25,0,0.012466,8.027892,0.045773,0.002860,8.068656,20.745694,10.911033,47.211694,0.178680,5.616256,0.002852,7.144532,11.817605
26,0,0.027184,9.279443,0.063853,0.001388,9.317212,32.019309,11.039939,62.508997,0.230492,7.476211,0.002695,9.613823,13.963726
27,0,0.020293,8.111898,0.055106,0.001306,8.142834,18.108424,10.826740,45.691282,0.298819,5.023870,0.002828,8.246705,12.167989
28,0,0.018449,7.641519,0.052184,0.001282,7.676759,26.096685,2.232701,47.038807,0.233328,5.285394,0.003168,10.620345,16.095731
29,0,0.015475,7.815260,0.052581,0.001375,7.852791,19.826289,9.020088,46.234162,0.201269,5.605178,0.002206,9.094069,10.722991
30,0,0.031677,8.853103,0.084970,0.003042,8.895434,17.346504,9.880646,45.526855,0.339467,6.424835,0.002404,8.811282,13.491195
31,0,0.018294,8.364183,0.041521,0.001198,8.398349,18.935333,10.669817,47.171696,0.203996,6.616214,0.002484,8.737797,11.848538
32,0,0.017191,7.854669,0.095054,0.001444,7.897642,19.966110,11.345531,46.793119,0.203830,5.663090,0.002550,7.213001,12.034235
33,0,0.019275,8.532290,0.051047,0.001302,8.582979,24.902923,0.677076,45.563909,0.294888,5.891672,0.002276,10.899927,12.189639
34,0,0.009544,7.779656,0.053968,0.001416,7.824102,17.449945,13.176526,47.217687,0.266666,5.399221,0.002537,8.228453,10.264521
35,0,0.022590,7.781291,0.061569,0.001157,7.829030,20.191134,7.986437,46.794055,0.180841,4.741953,0.002655,10.391514,11.929730
36,0,0.020141,7.943926,0.050855,0.001465,7.968945,21.503201,7.071161,46.889981,0.166175,5.942772,0.002532,10.008574,11.629132
37,0,0.027074,6.602987,0.047762,0.001312,6.648224,23.814199,5.738361,46.619582,0.221191,4.543821,0.002685,9.884895,10.315709
38,0,0.037108,8.673438,0.055935,0.001160,8.729971,18.501864,10.263077,46.448302,0.329916,5.974208,0.002677,8.397119,10.758491
39,0,0.018718,8.304147,0.050952,0.001279,8.343645,17.796967,13.397281,47.166430,0.232372,5.800985,0.001944,7.288599,13.037561
40,0,0.021723,9.081200,0.081163,0.001300,9.120535,17.913755,9.231434,45.937783,0.210087,7.285732,0.002570,9.267847,12.866065
41,0,0.021152,8.292075,0.057157,0.001204,8.326949,18.044706,12.019970,46.866798,0.197950,5.551083,0.002463,7.821660,11.844304
42,0,0.018138,9.183851,0.080129,0.001464,9.237506,22.393090,7.663695,46.822655,0.204657,6.126272,0.002416,7.108804,11.796657
43,0,0.020089,7.928165,0.047953,0.001525,7.974048,18.941958,10.640548,46.271540,0.190026,5.361362,0.002110,8.389073,13.873574
44,0,0.020482,7.845938,0.063652,0.001353,7.875018,16.536480,14.779000,46.627414,0.203752,6.136690,0.002806,7.101082,12.736567
45,0,0.024047,6.671284,0.045280,0.001095,6.711775,18.265504,7.789418,46.153575,0.206754,4.529494,0.002123,12.939797,13.313759
46,0,0.026885,8.151202,0.045251,0.001204,8.191711,21.068565,8.689245,46.717370,0.211569,6.449101,0.002975,8.416226,10.639214
