metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,854.159238,0.332099,0.199689,2.869001
evaporation,2572,203.334198,0.079057,0.039133,3.427507
update,2572,9.100105,0.003538,0.002084,0.927775
advance_total,2572,1028.953216,0.400060,0.248539,3.660693
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1177.966659,0.457996,0.282825,10.883746
mpi_halo_exchange,2572,43.054476,0.016740,0.008632,0.228991
mpi_migration,2572,464.451902,0.180580,0.011476,6.888346
mpi_food_allreduce,2572,86.503234,0.033633,0.000847,4.571403
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,563.486232,0.219085,0.030758,7.584717

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
