iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,0.335112,2.644721,0.049883,0.000883,2.690239,27.848539,15.809520,52.352591,0.388928,2.672933,0.002556,5.469899,8.070088
2,0,0.022984,0.430906,0.056139,0.000930,0.453997,7.630049,11.734318,30.540979,0.204165,0.476207,0.003112,10.196648,10.735991
3,0,0.023418,0.436520,0.053599,0.001461,0.464025,8.196618,13.772286,32.111864,0.227290,0.475882,0.002525,9.166201,9.561370
4,0,0.023339,0.358832,0.066272,0.001232,0.402136,5.021056,15.671018,30.669341,0.208117,0.307095,0.002252,9.290169,9.709388
5,0,0.021023,0.599767,0.048994,0.001131,0.637316,5.719400,14.731692,31.150481,0.180431,0.560203,0.002560,9.712299,10.208547
6,0,0.021191,0.398696,0.055227,0.001650,0.452547,6.489449,15.638394,31.292664,0.226647,0.287285,0.002274,8.395263,8.693366
7,0,0.020121,0.336880,0.050360,0.001065,0.384472,8.417877,16.626956,31.656211,0.185013,0.303908,0.002526,5.952555,6.266129
8,0,0.018206,0.364326,0.049082,0.001018,0.410947,8.601927,15.729124,30.847871,0.158269,0.279260,0.001976,5.864331,6.237415
9,0,0.018185,0.368458,0.046080,0.001459,0.415997,9.352416,15.524444,30.840842,0.182430,0.615400,0.002424,5.065048,5.734391
10,0,0.030850,0.338130,0.056707,0.001940,0.390049,7.536828,15.692591,31.452983,0.186268,0.341069,0.003914,7.337094,7.671180
11,0,0.021707,0.344083,0.059320,0.001383,0.393292,5.716244,15.893090,31.637758,0.186856,0.269619,0.003488,9.372026,9.570539
12,0,0.022972,0.344826,0.045732,0.004260,0.385023,5.838528,16.810808,31.193149,0.146935,0.292688,0.002974,7.949449,8.162862
13,0,0.028690,0.358769,0.045969,0.001398,0.405235,9.379694,15.777139,30.857772,0.253735,0.269193,0.002437,5.015128,5.433183
14,0,0.019160,0.387786,0.052393,0.001044,0.436950,10.318984,14.804115,30.268130,0.183959,0.329342,0.001598,4.391564,4.875702
15,0,0.021253,0.340327,0.055785,0.001538,0.385531,7.979879,15.796096,31.416590,0.166969,0.308539,0.002242,6.935777,7.222496
