metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3996.926486,4.647589,2.992983,6.626239
evaporation,860,60.569318,0.070429,0.041823,0.293282
update,860,4.590842,0.005338,0.001724,0.117811
advance_total,860,4051.102854,4.710585,3.046293,6.721732
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,4256.376965,4.949276,3.236591,7.596398
mpi_halo_exchange,860,28.561246,0.033211,0.014693,0.385329
mpi_migration,860,2087.293408,2.427085,0.323701,4.509498
mpi_food_allreduce,860,57.629442,0.067011,0.001767,1.554974
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,2145.878427,2.495207,0.354911,4.544346

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
