metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,9326.718486,10.845021,6.591034,26.810534
evaporation,860,88.159755,0.102511,0.043488,2.139997
update,860,5.598961,0.006510,0.002218,0.172374
advance_total,860,9398.838766,10.928882,6.672761,26.924573
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,9746.882593,11.333584,6.910565,30.180709
mpi_halo_exchange,860,22.391486,0.026037,0.012741,0.409123
mpi_migration,860,3572.789545,4.154406,0.227766,11.575715
mpi_food_allreduce,860,80.244610,0.093308,0.000899,4.107232
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,3637.777229,4.229974,0.256495,12.216857

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
