metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,2799.722744,3.255492,2.623165,6.285084
evaporation,860,128.968099,0.149963,0.098287,0.430630
update,860,6.982610,0.008119,0.002195,0.043711
advance_total,860,2920.865908,3.396356,2.739417,6.399058
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3003.489240,3.492429,2.833735,6.819221
mpi_halo_exchange,860,21.948884,0.025522,0.014148,0.106085
mpi_migration,860,363.353499,0.422504,0.021565,3.854328
mpi_food_allreduce,860,20.717677,0.024090,0.001528,0.307971
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,393.628744,0.457708,0.045332,3.878330

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
