metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,1085.488654,1.027925,0.652925,10.135384
evaporation,1056,76.192672,0.072152,0.036240,6.851197
update,1056,3.918969,0.003711,0.001284,0.061510
advance_total,1056,1145.628966,1.084876,0.693269,12.604433
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,1253.257520,1.186797,0.758669,17.208690
mpi_halo_exchange,1056,20.715954,0.019617,0.011290,0.232156
mpi_migration,1056,527.308987,0.499346,0.083706,9.451786
mpi_food_allreduce,1056,47.016263,0.044523,0.001386,6.823360
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,580.373170,0.549596,0.109108,16.294213

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
