metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,2556.046628,1.583672,1.283574,5.812836
evaporation,1614,232.178881,0.143853,0.099055,0.449233
update,1614,8.742518,0.005417,0.004204,0.070902
advance_total,1614,2796.968027,1.732942,1.403139,6.219852
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,2826.744889,1.751391,1.416832,6.245178
mpi_halo_exchange,1614,14.532492,0.009004,0.007369,0.058031
mpi_migration,1614,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,1614,0.852358,0.000528,0.000083,0.018809
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,15.384850,0.009532,0.007695,0.058482

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
