metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,5766.786403,6.705566,4.937287,11.695271
evaporation,860,150.903903,0.175470,0.103884,0.542662
update,860,7.054406,0.008203,0.002501,0.339359
advance_total,860,5906.846464,6.868426,5.053910,11.833593
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,6039.747631,7.022962,5.165746,12.105828
mpi_halo_exchange,860,27.066993,0.031473,0.017866,0.153145
mpi_migration,860,812.069324,0.944267,0.062927,5.905677
mpi_food_allreduce,860,27.338504,0.031789,0.001861,0.479471
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,848.481899,0.986607,0.098926,5.938311

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
