metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1318,38.821993,0.029455,0.007209,0.587365
ants_advance,1318,904.375291,0.686172,0.439341,2.213473
evaporation,1318,71.964995,0.054602,0.024905,0.283326
update,1318,3.132518,0.002377,0.000565,1.036833
advance_total,1318,964.656961,0.731910,0.470949,2.255215
render,1318,22854.444076,17.340246,3.832585,59.561624
blit,1318,15057.965570,11.424860,0.426183,16.974584
iteration_total,1318,48503.335716,36.800710,15.986137,78.834014
mpi_halo_exchange,1318,310.031203,0.235229,0.120516,8.510910
mpi_migration,1318,718.492853,0.545139,0.294851,9.962261
mpi_food_allreduce,1318,3.696456,0.002805,0.000979,0.202553
mpi_render_comm,1318,9203.158397,6.982669,4.194133,12.593308
mpi_total_comm,1318,9740.888330,7.390659,4.659453,22.643372

meta_key,meta_value
total_iterations,1318
measured_iterations,1318
final_food_quantity,3
first_food_iteration,1308
