metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,5506.577305,6.402997,5.498335,13.103554
evaporation,860,181.575725,0.211135,0.147779,1.078279
update,860,7.861169,0.009141,0.004604,0.046352
advance_total,860,5696.014199,6.623272,5.746468,13.292137
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,5718.151685,6.649014,5.774932,13.314895
mpi_halo_exchange,860,9.555156,0.011111,0.008409,0.046559
mpi_migration,860,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,860,1.075939,0.001251,0.000632,0.022446
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,10.631095,0.012362,0.009298,0.048087

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
