metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,9914.677865,11.528695,9.137685,24.429193
evaporation,860,176.198830,0.204882,0.107577,0.596774
update,860,7.448152,0.008661,0.002785,0.049075
advance_total,860,10073.880805,11.713815,9.315662,24.708033
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,10253.709616,11.922918,9.481073,28.395339
mpi_halo_exchange,860,19.293222,0.022434,0.014633,0.202970
mpi_migration,860,1052.578919,1.223929,0.124986,9.625736
mpi_food_allreduce,860,31.894453,0.037087,0.001966,0.581174
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1082.350263,1.258547,0.145858,9.653063

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
